DEBUG:__main__:[set search_path to workloada]:   495 us
DEBUG:__main__:[SELECT C_DISCOUNT, C_LAST, C_CREDIT FROM customer WHERE C_W_ID = 1 and C_D_ID = 1 and C_ID = 331]:   1401 us
INFO:__main__:======================================= running tx NewOrderTxParams takes 0.7271950244903564 second ================================
DEBUG:__main__:[UPDATE warehouse SET W_YTD = W_YTD + 65.4 WHERE W_ID = 9 RETURNING W_STREET_1, W_STREET_2, W_CITY, W_STATE, W_ZIP]:   2046 us
DEBUG:__main__:[UPDATE district SET D_YTD = D_YTD + 65.4 WHERE D_W_ID = 9 and D_ID = 8 returning D_STREET_1, D_STREET_2, D_CITY, D_STATE, D_ZIP]:   2712 us
DEBUG:__main__:[UPDATE customer SET C_BALANCE = C_BALANCE - 65.4, C_YTD_PAYMENT = C_YTD_PAYMENT + 65.4, C_PAYMENT_CNT = C_PAYMENT_CNT + 1 WHERE C_W_ID = 9 and C_D_ID = 8 and C_ID = 2296 RETURNING C_W_ID, C_D_ID, C_ID, C_FIRST, C_MIDDLE, C_LAST, C_STREET_1, C_STREET_2, C_CITY, C_STATE, C_ZIP, C_PHONE, C_SINCE, C_CREDIT, C_CREDIT_LIM, C_DISCOUNT, C_BALANCE]:   18347 us
INFO:__main__:======================================= running tx PaymentTxParams takes 0.29186391830444336 second ================================
DEBUG:__main__:[UPDATE district SET D_NEXT_O_ID = D_NEXT_O_ID + 1 WHERE D_W_ID = 1 and D_ID = 2 returning D_NEXT_O_ID, d_tax;]:   2185 us
DEBUG:__main__:[INSERT INTO order_ori (O_W_ID, O_D_ID, O_ID, O_C_ID, O_OL_CNT, O_ALL_LOCAL, O_ENTRY_D) VALUES (1,2,3031,1283,19,1, now()) RETURNING O_ENTRY_D]:   1302 us
DEBUG:__main__:[SELECT S_I_ID, S_QUANTITY FROM stock WHERE (S_W_ID, S_I_ID ) in ((1, 81239), (1, 28134), (1, 22501), (1, 97242), (1, 79311), (1, 53091), (1, 66275), (1, 81510), (1, 5917), (1, 6213), (1, 16099), (1, 20183), (1, 24295), (1, 37447), (1, 37635), (1, 61157), (1, 71391), (1, 81607), (1, 86759)) for update]:   5053 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 81, S_YTD = S_YTD + 4,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 81239]:   2513 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 95, S_YTD = S_YTD + 10,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 28134]:   1729 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 52, S_YTD = S_YTD + 9,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 22501]:   2600 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 25, S_YTD = S_YTD + 7,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 97242]:   2085 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 53, S_YTD = S_YTD + 9,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 79311]:   1629 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 88, S_YTD = S_YTD + 7,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 53091]:   1626 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 17, S_YTD = S_YTD + 6,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 66275]:   1499 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 103, S_YTD = S_YTD + 5,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 81510]:   2448 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 73, S_YTD = S_YTD + 3,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 5917]:   2409 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 97, S_YTD = S_YTD + 5,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 6213]:   2564 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 72, S_YTD = S_YTD + 7,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 16099]:   1814 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 58, S_YTD = S_YTD + 1,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 20183]:   2707 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 105, S_YTD = S_YTD + 10,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 24295]:   3053 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 33, S_YTD = S_YTD + 4,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 37447]:   2467 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 12, S_YTD = S_YTD + 1,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 37635]:   2326 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 33, S_YTD = S_YTD + 6,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 61157]:   2328 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 20, S_YTD = S_YTD + 9,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 71391]:   2127 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 69, S_YTD = S_YTD + 10,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 81607]:   2339 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 13, S_YTD = S_YTD + 2,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 86759]:   2583 us
DEBUG:__main__:[SELECT I_ID, I_PRICE, I_NAME FROM item WHERE I_ID in (5917, 6213, 16099, 20183, 22501, 24295, 28134, 37447, 37635, 53091, 61157, 66275, 71391, 79311, 81239, 81510, 81607, 86759, 97242);]:   2293 us
DEBUG:__main__:[INSERT INTO order_line (OL_W_ID, OL_D_ID, OL_O_ID, OL_NUMBER, OL_I_ID, OL_AMOUNT, OL_SUPPLY_W_ID, OL_QUANTITY, OL_DIST_INFO) values (1,2,3031,0,81239,184,1,4,'S_DIST_2'),(1,2,3031,1,28134,440,1,10,'S_DIST_2'),(1,2,3031,2,22501,162,1,9,'S_DIST_2'),(1,2,3031,3,97242,245,1,7,'S_DIST_2'),(1,2,3031,4,79311,711,1,9,'S_DIST_2'),(1,2,3031,5,53091,595,1,7,'S_DIST_2'),(1,2,3031,6,66275,186,1,6,'S_DIST_2'),(1,2,3031,7,81510,245,1,5,'S_DIST_2'),(1,2,3031,8,5917,225,1,3,'S_DIST_2'),(1,2,3031,9,6213,430,1,5,'S_DIST_2'),(1,2,3031,10,16099,63,1,7,'S_DIST_2'),(1,2,3031,11,20183,99,1,1,'S_DIST_2'),(1,2,3031,12,24295,130,1,10,'S_DIST_2'),(1,2,3031,13,37447,148,1,4,'S_DIST_2'),(1,2,3031,14,37635,84,1,1,'S_DIST_2'),(1,2,3031,15,61157,174,1,6,'S_DIST_2'),(1,2,3031,16,71391,117,1,9,'S_DIST_2'),(1,2,3031,17,81607,390,1,10,'S_DIST_2'),(1,2,3031,18,86759,60,1,2,'S_DIST_2')]:   3600 us
DEBUG:__main__:[SELECT W_TAX FROM warehouse WHERE W_ID = 1]:   1602 us
DEBUG:__main__:[SELECT C_DISCOUNT, C_LAST, C_CREDIT FROM customer WHERE C_W_ID = 1 and C_D_ID = 2 and C_ID = 1283]:   1456 us
INFO:__main__:======================================= running tx NewOrderTxParams takes 0.8661060333251953 second ================================
DEBUG:__main__:[SELECT CURRENT_TIMESTAMP;]:   953 us
DEBUG:__main__:[SET TRANSACTION AS OF SYSTEM TIME '2021-11-01 05:21:12.666597+00:00';]:   416 us
DEBUG:__main__:[SELECT CURRENT_TIMESTAMP;]:   838 us
DEBUG:__main__:[ SELECT O_ID, O_W_ID, O_D_ID FROM order_ori WHERE O_W_ID = 5 AND O_D_ID = 7 AND O_C_ID = 1266 ]:   3212 us
DEBUG:__main__:[ WITH items AS (SELECT OL_I_ID FROM order_line WHERE OL_O_ID = 2296 AND OL_W_ID = 5 AND OL_D_ID = 7), customer_ol AS (SELECT O_C_ID, O_W_ID, O_D_ID, O_ID, order_line.OL_I_ID FROM order_ori JOIN order_line ON O_W_ID = order_line.OL_W_ID AND O_D_ID = order_line.OL_D_ID AND O_ID = order_line.OL_O_ID WHERE O_W_ID <> 5 ) SELECT DISTINCT O_W_ID, O_D_ID, O_C_ID FROM items LEFT JOIN customer_ol ON items.OL_I_ID = customer_ol.OL_I_ID GROUP BY O_C_ID, O_W_ID, O_D_ID, O_ID HAVING COUNT(*) >= 2 ]:   3614521 us
INFO:__main__:======================================= running tx RelCustomerTxParams takes 3.7035739421844482 second ================================
DEBUG:__main__:[UPDATE district SET D_NEXT_O_ID = D_NEXT_O_ID + 1 WHERE D_W_ID = 1 and D_ID = 2 returning D_NEXT_O_ID, d_tax;]:   2884 us
DEBUG:__main__:[INSERT INTO order_ori (O_W_ID, O_D_ID, O_ID, O_C_ID, O_OL_CNT, O_ALL_LOCAL, O_ENTRY_D) VALUES (1,2,3032,313,11,1, now()) RETURNING O_ENTRY_D]:   1886 us
DEBUG:__main__:[SELECT S_I_ID, S_QUANTITY FROM stock WHERE (S_W_ID, S_I_ID ) in ((1, 72869), (1, 2695), (1, 13743), (1, 23271), (1, 29348), (1, 38567), (1, 64225), (1, 69283), (1, 70343), (1, 79975), (1, 80487)) for update]:   3716 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 43, S_YTD = S_YTD + 5,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 72869]:   2630 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 53, S_YTD = S_YTD + 6,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 2695]:   2090 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 57, S_YTD = S_YTD + 9,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 13743]:   1672 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 58, S_YTD = S_YTD + 9,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 23271]:   1749 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 104, S_YTD = S_YTD + 6,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 29348]:   1636 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 33, S_YTD = S_YTD + 1,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 38567]:   1584 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 43, S_YTD = S_YTD + 5,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 64225]:   1322 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 23, S_YTD = S_YTD + 10,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 69283]:   1400 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 103, S_YTD = S_YTD + 5,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 70343]:   1676 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 18, S_YTD = S_YTD + 10,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 79975]:   2154 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 32, S_YTD = S_YTD + 3,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 80487]:   2209 us
DEBUG:__main__:[SELECT I_ID, I_PRICE, I_NAME FROM item WHERE I_ID in (2695, 13743, 23271, 29348, 38567, 64225, 69283, 70343, 72869, 79975, 80487);]:   2258 us
DEBUG:__main__:[INSERT INTO order_line (OL_W_ID, OL_D_ID, OL_O_ID, OL_NUMBER, OL_I_ID, OL_AMOUNT, OL_SUPPLY_W_ID, OL_QUANTITY, OL_DIST_INFO) values (1,2,3032,0,72869,460,1,5,'S_DIST_2'),(1,2,3032,1,2695,594,1,6,'S_DIST_2'),(1,2,3032,2,13743,99,1,9,'S_DIST_2'),(1,2,3032,3,23271,801,1,9,'S_DIST_2'),(1,2,3032,4,29348,222,1,6,'S_DIST_2'),(1,2,3032,5,38567,36,1,1,'S_DIST_2'),(1,2,3032,6,64225,255,1,5,'S_DIST_2'),(1,2,3032,7,69283,240,1,10,'S_DIST_2'),(1,2,3032,8,70343,135,1,5,'S_DIST_2'),(1,2,3032,9,79975,620,1,10,'S_DIST_2'),(1,2,3032,10,80487,90,1,3,'S_DIST_2')]:   2725 us
DEBUG:__main__:[SELECT W_TAX FROM warehouse WHERE W_ID = 1]:   1389 us
DEBUG:__main__:[SELECT C_DISCOUNT, C_LAST, C_CREDIT FROM customer WHERE C_W_ID = 1 and C_D_ID = 2 and C_ID = 313]:   1916 us
INFO:__main__:======================================= running tx NewOrderTxParams takes 0.7147989273071289 second ================================
DEBUG:__main__:[UPDATE district SET D_NEXT_O_ID = D_NEXT_O_ID + 1 WHERE D_W_ID = 1 and D_ID = 2 returning D_NEXT_O_ID, d_tax;]:   48569 us
DEBUG:__main__:[INSERT INTO order_ori (O_W_ID, O_D_ID, O_ID, O_C_ID, O_OL_CNT, O_ALL_LOCAL, O_ENTRY_D) VALUES (1,2,3033,87,15,1, now()) RETURNING O_ENTRY_D]:   1832 us
DEBUG:__main__:[SELECT S_I_ID, S_QUANTITY FROM stock WHERE (S_W_ID, S_I_ID ) in ((1, 28387), (1, 97951), (1, 47579), (1, 79493), (1, 93543), (1, 40671), (1, 48563), (1, 56902), (1, 57055), (1, 61158), (1, 61159), (1, 81109), (1, 81622), (1, 85703), (1, 99815)) for update]:   2717 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 107, S_YTD = S_YTD + 5,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 28387]:   2207 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 96, S_YTD = S_YTD + 9,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 97951]:   2804 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 25, S_YTD = S_YTD + 7,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 47579]:   2674 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 53, S_YTD = S_YTD + 10,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 79493]:   2478 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 51, S_YTD = S_YTD + 7,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 93543]:   2784 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 107, S_YTD = S_YTD + 3,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 40671]:   2616 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 51, S_YTD = S_YTD + 1,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 48563]:   2634 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 16, S_YTD = S_YTD + 5,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 56902]:   2332 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 76, S_YTD = S_YTD + 3,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 57055]:   2498 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 36, S_YTD = S_YTD + 6,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 61158]:   7098 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 80, S_YTD = S_YTD + 6,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 61159]:   1989 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 70, S_YTD = S_YTD + 1,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 81109]:   2843 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 49, S_YTD = S_YTD + 10,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 81622]:   3024 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 56, S_YTD = S_YTD + 6,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 85703]:   2224 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 76, S_YTD = S_YTD + 2,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 99815]:   3055 us
DEBUG:__main__:[SELECT I_ID, I_PRICE, I_NAME FROM item WHERE I_ID in (28387, 40671, 47579, 48563, 56902, 57055, 61158, 61159, 79493, 81109, 81622, 85703, 93543, 97951, 99815);]:   2674 us
DEBUG:__main__:[INSERT INTO order_line (OL_W_ID, OL_D_ID, OL_O_ID, OL_NUMBER, OL_I_ID, OL_AMOUNT, OL_SUPPLY_W_ID, OL_QUANTITY, OL_DIST_INFO) values (1,2,3033,0,28387,190,1,5,'S_DIST_2'),(1,2,3033,1,97951,594,1,9,'S_DIST_2'),(1,2,3033,2,47579,273,1,7,'S_DIST_2'),(1,2,3033,3,79493,790,1,10,'S_DIST_2'),(1,2,3033,4,93543,700,1,7,'S_DIST_2'),(1,2,3033,5,40671,162,1,3,'S_DIST_2'),(1,2,3033,6,48563,27,1,1,'S_DIST_2'),(1,2,3033,7,56902,15,1,5,'S_DIST_2'),(1,2,3033,8,57055,102,1,3,'S_DIST_2'),(1,2,3033,9,61158,504,1,6,'S_DIST_2'),(1,2,3033,10,61159,270,1,6,'S_DIST_2'),(1,2,3033,11,81109,81,1,1,'S_DIST_2'),(1,2,3033,12,81622,200,1,10,'S_DIST_2'),(1,2,3033,13,85703,552,1,6,'S_DIST_2'),(1,2,3033,14,99815,88,1,2,'S_DIST_2')]:   5074 us
DEBUG:__main__:[SELECT W_TAX FROM warehouse WHERE W_ID = 1]:   1338 us
DEBUG:__main__:[SELECT C_DISCOUNT, C_LAST, C_CREDIT FROM customer WHERE C_W_ID = 1 and C_D_ID = 2 and C_ID = 87]:   1547 us
INFO:__main__:======================================= running tx NewOrderTxParams takes 0.931199312210083 second ================================
DEBUG:__main__:[UPDATE district SET D_NEXT_O_ID = D_NEXT_O_ID + 1 WHERE D_W_ID = 1 and D_ID = 2 returning D_NEXT_O_ID, d_tax;]:   128204 us
DEBUG:__main__:[INSERT INTO order_ori (O_W_ID, O_D_ID, O_ID, O_C_ID, O_OL_CNT, O_ALL_LOCAL, O_ENTRY_D) VALUES (1,2,3034,323,8,1, now()) RETURNING O_ENTRY_D]:   2089 us
DEBUG:__main__:[SELECT S_I_ID, S_QUANTITY FROM stock WHERE (S_W_ID, S_I_ID ) in ((1, 11909), (1, 24227), (1, 48851), (1, 62819), (1, 64998), (1, 65255), (1, 95258), (1, 97895)) for update]:   3433 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 76, S_YTD = S_YTD + 9,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 11909]:   5110 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 29, S_YTD = S_YTD + 10,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 24227]:   4366 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 26, S_YTD = S_YTD + 5,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 48851]:   3260 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 96, S_YTD = S_YTD + 9,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 62819]:   3455 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 83, S_YTD = S_YTD + 9,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 64998]:   3400 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 18, S_YTD = S_YTD + 8,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 65255]:   3709 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 48, S_YTD = S_YTD + 6,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 95258]:   3196 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 74, S_YTD = S_YTD + 6,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 97895]:   4045 us
DEBUG:__main__:[SELECT I_ID, I_PRICE, I_NAME FROM item WHERE I_ID in (11909, 24227, 48851, 62819, 64998, 65255, 95258, 97895);]:   1837 us
DEBUG:__main__:[INSERT INTO order_line (OL_W_ID, OL_D_ID, OL_O_ID, OL_NUMBER, OL_I_ID, OL_AMOUNT, OL_SUPPLY_W_ID, OL_QUANTITY, OL_DIST_INFO) values (1,2,3034,0,11909,792,1,9,'S_DIST_2'),(1,2,3034,1,24227,870,1,10,'S_DIST_2'),(1,2,3034,2,48851,105,1,5,'S_DIST_2'),(1,2,3034,3,62819,702,1,9,'S_DIST_2'),(1,2,3034,4,64998,315,1,9,'S_DIST_2'),(1,2,3034,5,65255,200,1,8,'S_DIST_2'),(1,2,3034,6,95258,114,1,6,'S_DIST_2'),(1,2,3034,7,97895,72,1,6,'S_DIST_2')]:   5590 us
DEBUG:__main__:[SELECT W_TAX FROM warehouse WHERE W_ID = 1]:   1783 us
DEBUG:__main__:[SELECT C_DISCOUNT, C_LAST, C_CREDIT FROM customer WHERE C_W_ID = 1 and C_D_ID = 2 and C_ID = 323]:   2256 us
INFO:__main__:======================================= running tx NewOrderTxParams takes 0.7319080829620361 second ================================
DEBUG:__main__:[UPDATE district SET D_NEXT_O_ID = D_NEXT_O_ID + 1 WHERE D_W_ID = 1 and D_ID = 2 returning D_NEXT_O_ID, d_tax;]:   291067 us
DEBUG:__main__:[INSERT INTO order_ori (O_W_ID, O_D_ID, O_ID, O_C_ID, O_OL_CNT, O_ALL_LOCAL, O_ENTRY_D) VALUES (1,2,3035,1007,13,1, now()) RETURNING O_ENTRY_D]:   1420 us
DEBUG:__main__:[SELECT S_I_ID, S_QUANTITY FROM stock WHERE (S_W_ID, S_I_ID ) in ((1, 1989), (1, 2119), (1, 15069), (1, 16055), (1, 23251), (1, 23527), (1, 32359), (1, 38599), (1, 60323), (1, 73347), (1, 81557), (1, 97447), (1, 97509)) for update]:   5687 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 64, S_YTD = S_YTD + 4,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 1989]:   4641 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 12, S_YTD = S_YTD + 3,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 2119]:   2919 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 100, S_YTD = S_YTD + 4,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 15069]:   3538 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 27, S_YTD = S_YTD + 7,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 16055]:   3329 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 101, S_YTD = S_YTD + 4,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 23251]:   4065 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 77, S_YTD = S_YTD + 8,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 23527]:   3201 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 107, S_YTD = S_YTD + 7,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 32359]:   2841 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 88, S_YTD = S_YTD + 2,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 38599]:   5210 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 34, S_YTD = S_YTD + 6,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 60323]:   3053 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 60, S_YTD = S_YTD + 3,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 73347]:   2758 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 55, S_YTD = S_YTD + 4,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 81557]:   2715 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 74, S_YTD = S_YTD + 3,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 97447]:   2466 us
DEBUG:__main__:[UPDATE stock SET S_QUANTITY = 70, S_YTD = S_YTD + 6,S_ORDER_CNT = S_ORDER_CNT + 1 WHERE S_W_ID = 1 and S_I_ID = 97509]:   2417 us
DEBUG:__main__:[SELECT I_ID, I_PRICE, I_NAME FROM item WHERE I_ID in (1989, 2119, 15069, 16055, 23251, 23527, 32359, 38599, 60323, 73347, 81557, 97447, 97509);]:   2276 us
DEBUG:__main__:[INSERT INTO order_line (OL_W_ID, OL_D_ID, OL_O_ID, OL_NUMBER, OL_I_ID, OL_AMOUNT, OL_SUPPLY_W_ID, OL_QUANTITY, OL_DIST_INFO) values (1,2,3035,0,1989,264,1,4,'S_DIST_2'),(1,2,3035,1,2119,210,1,3,'S_DIST_2'),(1,2,3035,2,15069,48,1,4,'S_DIST_2'),(1,2,3035,3,16055,329,1,7,'S_DIST_2'),(1,2,3035,4,23251,340,1,4,'S_DIST_2'),(1,2,3035,5,23527,368,1,8,'S_DIST_2'),(1,2,3035,6,32359,483,1,7,'S_DIST_2'),(1,2,3035,7,38599,122,1,2,'S_DIST_2'),(1,2,3035,8,60323,216,1,6,'S_DIST_2'),(1,2,3035,9,73347,117,1,3,'S_DIST_2'),(1,2,3035,10,81557,312,1,4,'S_DIST_2'),(1,2,3035,11,97447,6,1,3,'S_DIST_2'),(1,2,3035,12,97509,54,1,6,'S_DIST_2')]:   5793 us
DEBUG:__main__:[SELECT W_TAX FROM warehouse WHERE W_ID = 1]:   1148 us
DEBUG:__main__:[SELECT C_DISCOUNT, C_LAST, C_CREDIT FROM customer WHERE C_W_ID = 1 and C_D_ID = 2 and C_ID = 1007]:   1305 us
INFO:__main__:======================================= running tx NewOrderTxParams takes 1.054128885269165 second ================================
